svyear,vsic1993,ER,XR,XSH,ESH,XRS,ERS
2010-2015,1010,0.987341772151899,0.455696202531646,0.776614755148145,0.0983208333621788,4.15257140361023,0.0643067771320519
2010-2015,1020,0.294117647058824,0.470588235294118,0.307697480121707,0.259570005243839,0.500012140931938,0.35056657223796
2010-2015,1030,0.5,0.454545454545455,0.0472514737483935,0.490911481972114,0.0595138873855346,0.61364223457761
2010-2015,1110,1.61538461538462,0.230769230769231,0.0380866072237311,0.999930682967432,0.13198210812516,1373.85416092236
2010-2015,1120,4.625,0.125,1.3978136703195e-06,0.0500727169608054,9.78470936943698e-06,0.0099725704182387
2010-2015,1310,0.613207547169811,0.471698113207547,0.125618393618684,0.261122344478695,0.160905261302547,0.173983524687294
2010-2015,1320,1.13265306122449,0.5,0.0861700381079231,0.423042770526156,0.0942954835158926,0.449186393132206
2010-2015,1410,0.530310497782159,0.480039428289798,0.24425991818059,0.345966721513953,0.350084799028761,0.499477484770195
2010-2015,1421,0.230769230769231,0.461538461538462,0.00706780665073133,0.0200994248489318,0.008304468805709,0.0615350945553834
2010-2015,1422,0.32258064516129,0.241935483870968,0.0678873534651835,0.36574890125671,0.228206009557983,0.893827063242274
2010-2015,1429,0.988888888888889,0.577777777777778,0.103818491796772,0.426758624259383,0.084656242843101,0.409874453104857
2010-2015,1511,0.948717948717949,0.478632478632479,0.11487160507392,0.241308129925611,0.141367059402203,0.146134824046451
2010-2015,1512,0.612662942271881,0.419925512104283,0.242195688787479,0.310342971132204,0.441489969799828,0.386394824773587
2010-2015,1513,1.29496402877698,0.45083932853717,0.262159158852452,0.361692945812897,0.432792750267674,0.331591750533362
2010-2015,1514,0.984848484848485,0.439393939393939,0.44271359605668,0.49492283703025,1.01355690831009,0.587937297485643
2010-2015,1520,1.03738317757009,0.308411214953271,0.0130735070382692,0.101774430690586,0.0297046936374576,0.0796204984092008
2010-2015,1531,0.301169590643275,0.372319688109162,0.178300670422932,0.309290616586085,0.365815874758384,0.901370402877653
2010-2015,1532,1.11594202898551,0.304347826086957,0.256254731631189,0.419093719585495,0.787534557572253,0.449733866893535
2010-2015,1533,0.790356394129979,0.345911949685535,0.0628245355807591,0.204221562151634,0.126759064841092,0.215107304837101
2010-2015,1541,1.14748201438849,0.359712230215827,0.0619379619775892,0.0865125958492145,0.117529084273075,0.0602673554508874
2010-2015,1542,0.322033898305085,0.305084745762712,0.354589697752278,0.21822295974665,1.25141562035227,0.514199883077821
2010-2015,1543,0.673076923076923,0.423076923076923,0.035335810368181,0.0693849508800058,0.0499502277315811,0.0617767657275355
2010-2015,1544,0.673267326732673,0.386138613861386,0.056273971267362,0.266617110953109,0.0947957165193846,0.299389358313185
2010-2015,1549,0.512345679012346,0.404663923182442,0.121031578992679,0.219661206616928,0.202578401740318,0.196707114752312
2010-2015,1551,0.900763358778626,0.473282442748092,0.17244023599357,0.528991122812771,0.231897807557714,0.590104564307548
2010-2015,1552,1.36842105263158,0.526315789473684,0.839761775670689,0.407269668988203,4.71663737704918,0.184990577551316
2010-2015,1553,0.261146496815287,0.382165605095541,0.405208431726201,0.249870859696427,1.10137231185912,0.609336201394761
2010-2015,1554,0.721159777914867,0.462060456508328,0.19915993520827,0.253648897319936,0.289528187411056,0.21397010660085
2010-2015,1600,0.321428571428571,0.178571428571429,0.377626106720898,0.383764034443291,2.79105552092485,1.45309502163195
2010-2015,1711,0.512820512820513,0.336538461538462,0.125882454383528,0.326640605354458,0.283907202707183,0.591204698325035
2010-2015,1712,0.486928104575163,0.382352941176471,0.17186890940667,0.331191880948224,0.335254158758309,0.561666577125481
2010-2015,1721,1.78470254957507,0.424929178470255,0.188212333950837,0.237004755726052,0.313769272351456,0.179964790267847
2010-2015,1722,0.41,0.34,0.145223592788712,0.696212270161897,0.329799253836977,0.950247004593875
2010-2015,1723,0.787234042553192,0.170212765957447,0.0386356468990195,0.105059716652593,0.195918205231119,0.14118886758638
2010-2015,1729,0.611683848797251,0.319587628865979,0.102120532379361,0.210936235139918,0.24214598449671,0.243295514541774
2010-2015,1730,0.779291553133515,0.384196185286104,0.195762156606108,0.456445788415518,0.390151752722057,0.775147289713402
2010-2015,1810,0.8978139298424,0.440010167768175,0.243860094807349,0.263615997174934,0.41044598248872,0.223995345860326
2010-2015,1820,0.241379310344828,0.448275862068966,0.227145923312608,0.695832749488552,0.361729622370751,1.96085564763239
2010-2015,1911,0.46,0.34,0.151771781155613,0.715510751799647,0.347330829054383,2.9524750393906
2010-2015,1912,1.06521739130435,0.386473429951691,0.0898325079013435,0.324267738783554,0.156684464707211,0.289449055327027
2010-2015,1920,0.803030303030303,0.410606060606061,0.125882837586301,0.224347999545333,0.20671747292286,0.223204385277853
2010-2015,2010,0.755294117647059,0.452549019607843,0.206502231395699,0.349576554568492,0.314817342481205,0.372259386097375
2010-2015,2021,0.966592427616927,0.389755011135857,0.174946175046488,0.449207166905731,0.331997400917198,0.469795308186764
2010-2015,2022,0.99375,0.397916666666667,0.153605109927379,0.461256371499023,0.27459783335788,0.500778938816556
2010-2015,2023,1.32558139534884,0.325581395348837,0.249671513809625,0.439048690017877,0.689267056623334,0.439402619641999
2010-2015,2029,0.593389700230592,0.438124519600308,0.257044198289899,0.391492632550793,0.443697875001019,0.460022983359133
2010-2015,2101,0.376086956521739,0.328260869565217,0.154543480686354,0.289460439096785,0.374059719766585,0.513347372851222
2010-2015,2102,0.792553191489362,0.313829787234043,0.169463617599228,0.294951044451751,0.446123920403346,0.435187181405969
2010-2015,2109,0.572477064220184,0.306422018348624,0.115082116857759,0.128853184675855,0.294360951964785,0.173512311299642
2010-2015,2211,0.470588235294118,0.313725490196078,0.0730667091671564,0.260042221866334,0.172432501760235,0.541785541316177
2010-2015,2212,0.327586206896552,0.758620689655172,0.932924468861868,0.450047271515553,4.42545289902333,1.03369023295195
2010-2015,2213,1.78571428571429,0.5,0.0998132596564414,0.286515765425291,0.110880615302495,0.139976757471117
2010-2015,2219,0.740740740740741,0.481481481481482,0.290634262003557,0.0724109256060897,0.441226192542312,0.101482656368526
2010-2015,2221,0.824476047904192,0.401946107784431,0.437978089341805,0.24938637772477,1.15950234481905,0.217775480943849
2010-2015,2222,1.5240464344942,0.371475953565506,0.139411235416701,0.290387558110115,0.274090066080027,0.269844702136107
2010-2015,2230,0.611111111111111,0.555555555555556,0.540723292551446,0.209812344562514,0.941869306728586,0.0965535180127455
2010-2015,2310,0.368421052631579,0.368421052631579,0.133276432711608,0.0450844508280048,0.263606406092393,0.0741918950002694
2010-2015,2320,1.44736842105263,0.368421052631579,0.0507663511091176,0.0750633796230225,0.0916824119904089,0.0590219347078005
2010-2015,2411,0.987421383647799,0.314465408805031,0.106872238921393,0.38770970247344,0.260860193806171,0.483983867279058
2010-2015,2412,1.43686006825939,0.331058020477816,0.383181867844445,0.404004879575319,1.25525556463795,0.426685303558142
2010-2015,2413,1.05691056910569,0.333333333333333,0.0618032395945592,0.289714787843199,0.131748993820552,0.285519602575465
2010-2015,2421,0.734177215189873,0.253164556962025,0.0621291311130047,0.12105228726625,0.195422358091653,0.14484776582864
2010-2015,2422,0.82311320754717,0.245283018867925,0.058329105547992,0.202456289137142,0.190591184217646,0.24221196007273
2010-2015,2423,0.688524590163934,0.272131147540984,0.320917593342526,0.220964103104333,1.26399666940348,0.317404312765592
2010-2015,2424,1.20845921450151,0.323262839879154,0.114762071958158,0.0602174702408922,0.271395478652345,0.0360427289696312
2010-2015,2429,0.720364741641337,0.27355623100304,0.248330126427485,0.23072933450144,0.877319246163326,0.259435352974135
2010-2015,2430,0.631578947368421,0.263157894736842,0.177007093693445,0.932968026456375,0.602216445055279,3.47956347223313
2010-2015,2511,0.5,0.256410256410256,0.0272573066968931,0.140559478734299,0.0812611494953261,0.201289417055139
2010-2015,2519,0.512455516014235,0.323843416370107,0.196104874383985,0.123947832859367,0.509332280639277,0.18471591973431
2010-2015,2520,0.85295267892061,0.301916308173641,0.103764432998542,0.265717254021682,0.267699316642845,0.319895253579953
2010-2015,2610,0.550335570469799,0.214765100671141,0.0789414408756655,0.492725231390702,0.313367310191501,1.255606495042
2010-2015,2691,0.368589743589744,0.307692307692308,0.0992762784100469,0.137918124847497,0.247991277534371,0.31857410481372
2010-2015,2692,0.315789473684211,0.450292397660819,0.14102579846294,0.336525505834536,0.20042669971844,0.309965910666166
2010-2015,2693,0.555555555555556,0.38375350140056,0.248390894428404,0.28973296364287,0.530695924126393,0.426431883205008
2010-2015,2694,0.507246376811594,0.36231884057971,0.0945723561320769,0.193473222828592,0.183832852817928,0.265015188859767
2010-2015,2695,1.16968698517298,0.321252059308073,0.302668960741019,0.378930834472037,0.91704678674169,0.449431303372514
2010-2015,2696,0.563714902807775,0.345572354211663,0.431259146851375,0.302412998730882,1.43597387954188,0.534832068456903
2010-2015,2699,0.526570048309179,0.371980676328502,0.276997361765465,0.510180525826598,0.64682735410494,0.869566346774489
2010-2015,2710,0.479245283018868,0.326415094339623,0.182457537057498,0.316773081781726,0.460546622920025,0.616973178881883
2010-2015,2720,1.07777777777778,0.177777777777778,0.0672386505515368,0.239164666169301,0.333395845555498,0.311104177907205
2010-2015,2731,0.76219512195122,0.268292682926829,0.162649828329811,0.348907136734652,0.529755000843546,0.544453289112364
2010-2015,2732,0.569230769230769,0.353846153846154,0.252705746480376,0.300163662383805,0.617511328787148,0.208656735346739
2010-2015,2811,1.21972534332085,0.39284228048273,0.238136246241139,0.224433009860152,0.483093827961348,0.181170577085479
2010-2015,2812,0.475490196078431,0.318627450980392,0.173027000671054,0.244272197787664,0.447428859649176,0.333224485444779
2010-2015,2813,0.943661971830986,0.253521126760563,0.248817690264574,0.525612899551297,0.975302341767156,1.00876075086896
2010-2015,2891,0.369047619047619,0.373015873015873,0.174153047558968,0.845741787050739,0.354454701798506,2.18126418584226
2010-2015,2892,2.169921875,0.357421875,0.390480710732607,0.402774761226351,1.15174660085366,0.261326344188766
2010-2015,2893,0.958646616541353,0.244360902255639,0.0670890172655816,0.509285459802256,0.222379077960519,1.02970469111325
2010-2015,2899,0.44484556758925,0.327316486161252,0.155450283925305,0.238614386121726,0.378276361618146,0.34080638195911
2010-2015,2911,0.458333333333333,0.333333333333333,0.391742873293496,0.162279627528332,1.2880831348895,0.176105224326098
2010-2015,2912,0.657534246575342,0.205479452054795,0.166140097366451,0.229983248603194,0.770403246941981,0.435564858735768
2010-2015,2913,0.710144927536232,0.173913043478261,0.0505064309291988,0.281593349155107,0.252666847600108,0.343973055651135
2010-2015,2914,1.07142857142857,0.214285714285714,0.00289312640488713,0.195199942900076,0.0106389098622946,0.291053572143333
2010-2015,2915,1.25641025641026,0.282051282051282,0.0488147785047251,0.184384033677493,0.13063260132961,0.216839986040623
2010-2015,2919,0.7734375,0.2734375,0.123438603847949,0.131878836970827,0.374182579737257,0.154981886894755
2010-2015,2921,0.526315789473684,0.307017543859649,0.389249325771441,0.574919831069925,1.43854337356636,1.46520553654639
2010-2015,2922,0.722772277227723,0.237623762376238,0.04105952657656,0.511712721552326,0.137373123168089,1.23460034937833
2010-2015,2923,0.666666666666667,0.333333333333333,0.1211245693966,0.213776787263801,0.275635352130484,1.08761371478626
2010-2015,2924,0.584415584415584,0.350649350649351,0.739201051027749,0.547401675885674,5.2488357051708,1.20946465490535
2010-2015,2925,1.08196721311475,0.245901639344262,0.0488880771558328,0.481732219322832,0.157629646953531,0.746420257027791
2010-2015,2926,1.03571428571429,0.25,0.0391593768571949,0.329991754782162,0.122265990573261,0.492518946053974
2010-2015,2927,0.166666666666667,0.833333333333333,0.945025451640639,1,3.43804716853017,
2010-2015,2929,2.23825503355705,0.305369127516779,0.266680976764292,0.373012243591088,0.827233358078552,0.315748615607272
2010-2015,2930,0.449799196787149,0.321285140562249,0.275840090032417,0.15028856558734,0.804673363124405,0.23056283840179
2010-2015,3000,0.449275362318841,0.376811594202899,0.00291377384567375,0.156340379442682,0.00483301598341324,0.155423094829846
2010-2015,3110,1.1547619047619,0.31547619047619,0.144139552282592,0.253011084385383,0.365428304515543,0.281092680271107
2010-2015,3130,0.6524064171123,0.251336898395722,0.0851429880434728,0.146574616197219,0.277220820170502,0.212574088806327
2010-2015,3140,1,0.181818181818182,0.0107482710584351,0.0876704257033585,0.0488927321003601,0.0727993381343743
2010-2015,3150,0.981651376146789,0.339449541284404,0.0108748709626854,0.137909559992725,0.0213945742973077,0.109139164851948
2010-2015,3190,0.423076923076923,0.335164835164835,0.114076336662728,0.142122856750914,0.255419940577422,0.213001813475428
2010-2015,3210,1.19926199261993,0.298892988929889,0.114747753148239,0.283455638496766,0.304050509028214,0.194750525937
2010-2015,3220,3.12,0.306666666666667,0.0513141558203403,0.577113810223696,0.122289811607076,0.250778651415735
2010-2015,3230,0.957264957264957,0.299145299145299,0.14197790790604,0.462886990658635,0.387675281010308,0.607880724388126
2010-2015,3311,1.02777777777778,0.314814814814815,0.077555762506428,0.132822212245732,0.182989745268562,0.124188704006755
2010-2015,3312,1.55263157894737,0.184210526315789,0.318293669439022,0.845593116492965,2.06773237562993,2.97024824690626
2010-2015,3320,1.23809523809524,0.380952380952381,0.00193923502873724,0.166527251591348,0.00315737982325029,0.130637988070353
2010-2015,3330,0.363636363636364,0.363636363636364,0.0660229790407794,0.817976677702241,0.123707768744354,6.17897705438392
2010-2015,3410,0.385964912280702,0.43859649122807,0.0957087706331513,0.169427090472989,0.135473199818833,0.278165756315897
2010-2015,3420,0.738095238095238,0.285714285714286,0.384492495024247,0.170789535297857,1.56168889865686,0.205966449493864
2010-2015,3430,0.672811059907834,0.221198156682028,0.0200130281999984,0.15628286402537,0.0719015036067996,0.220755170421744
2010-2015,3511,0.327715355805243,0.415730337078652,0.261613704832912,0.28221221559934,0.497941683515548,0.292068721028122
2010-2015,3512,0.333333333333333,0.395833333333333,0.534886619417006,0.174392646901633,1.7552836079905,0.198027677269005
2010-2015,3520,,0.2,0.00907786749812417,,0.0366441204626418,
2010-2015,3530,0.2,0.6,0.724362104061352,0,1.75196544629597,0
2010-2015,3591,0.278846153846154,0.254807692307692,0.0316641984783537,0.0388214953889975,0.0956309210719975,0.106544650135628
2010-2015,3592,0.46031746031746,0.238095238095238,0.329742146533333,0.0472580372253372,1.57428199229469,0.0701271590023224
2010-2015,3599,0.390243902439024,0.317073170731707,0.121716185525416,0.514835478263862,0.298488864003003,0.795867363335143
2010-2015,3610,0.741632192553592,0.389244076720572,0.182011558934368,0.250228614727697,0.349138287828564,0.304630725249823
2010-2015,3691,1.52941176470588,0.329411764705882,0.129188490760664,0.265625866101423,0.302006637947491,0.164157848332978
2010-2015,3692,0.285714285714286,0.142857142857143,0.0174589582992589,0.00783817666391841,0.106615139062515,0.0171168812442846
2010-2015,3693,0.645161290322581,0.290322580645161,0.0984285666429302,0.206203159802812,0.266870881222397,0.279250792599474
2010-2015,3694,1.05072463768116,0.405797101449275,0.0532684959921283,0.207924206892188,0.0823890378344384,0.173796707033523
2010-2015,3699,0.722846441947566,0.388264669163546,0.154897173591187,0.253872284740365,0.288781674334456,0.206855093340714
2010-2015,3710,0.921052631578947,0.657894736842105,0.510474139296234,0.661352164922233,0.54225235833797,0.948561192830399
2010-2015,3720,0.873239436619718,0.492957746478873,0.510651915870812,0.552947544482172,1.07335041792319,0.578537823660003
2010-2015,4010,0.312444836716681,0.573698146513681,0.442330859591282,0.211111870476093,0.589392222575137,0.351517477672328
2010-2015,4020,0.588235294117647,0.470588235294118,0.985764567550872,0.101075428276404,77.9031576636524,0.0899523109776403
2010-2015,4030,11.8787878787879,0.484848484848485,0.267364843777092,0.209848073979301,0.38774435556397,0.272354384120065
2010-2015,4100,0.794721407624633,0.255131964809384,0.0368756743004942,0.160072704265758,0.111782053211291,0.177920838727399
2010-2015,4510,0.625663716814159,0.506194690265487,0.236638537454107,0.43694569832669,0.302408094284584,0.558695992102131
2010-2015,4520,0.841960490122531,0.431941318662999,0.192551034789222,0.37215642150334,0.313616732816274,0.353289090876537
2010-2015,4530,1.58351343007101,0.37943809817845,0.19000341325365,0.425846381616099,0.383638680410065,0.359061528880172
2010-2015,4540,1.55112651646447,0.434142114384749,0.196977851771594,0.520748584598528,0.319716704937296,0.421280282994398
2010-2015,5010,0.706702654071075,0.500224921277553,0.327080191691719,0.461894573788583,0.48562406811924,0.480273007444311
2010-2015,5020,0.90743073047859,0.462846347607053,0.280578920031013,0.609296143593401,0.452619824902703,0.849545037545309
2010-2015,5030,1.16375838926175,0.424832214765101,0.200006217520402,0.411865188729407,0.338480767319304,0.370742000316381
2010-2015,5040,0.474744437763079,0.499699338544799,0.227182688392117,0.251227447824121,0.294320623618179,0.301733398787639
2010-2015,5050,0.427078458898768,0.328497894244268,0.213308340092839,0.272209721353688,0.554265796209235,0.593545091369188
2010-2015,5110,0.754448398576512,0.533807829181495,0.175580905169621,0.542068285562124,0.185998429855653,0.272202453969687
2010-2015,5121,1.31223371880706,0.527084601339014,0.318040058674822,0.503435474395703,0.418433153028296,0.349858398052291
2010-2015,5122,1.61272152768237,0.482621239181206,0.208402679699023,0.369583314364537,0.282228683192452,0.219438894360035
2010-2015,5131,1.56451612903226,0.462074978204011,0.299033011141323,0.456645022890311,0.496627612369589,0.326425737803123
2010-2015,5139,1.178,0.3918,0.182725775308815,0.304403070494128,0.347067538074741,0.224862355649407
2010-2015,5141,1.05286024619841,0.351194786386676,0.0690983700148184,0.258465338937542,0.137129307579936,0.231570682223565
2010-2015,5142,0.915510204081633,0.41469387755102,0.144257698145478,0.389752184896506,0.23793122494182,0.416863747524728
2010-2015,5143,1.06977130977131,0.414386694386694,0.256429896969729,0.457250524630697,0.487362233322559,0.456141818327351
2010-2015,5149,0.883255142547817,0.400216528329123,0.215246717819243,0.311584760838893,0.411057778063137,0.288210526895921
2010-2015,5150,1.27631314147716,0.431206815589991,0.257360321925357,0.454015910989526,0.457122090482239,0.433041573099515
2010-2015,5190,1.6340443329151,0.451693851944793,0.144704418803706,0.466140522550037,0.205373545731706,0.314442027463368
2010-2015,5211,3.10416666666667,0.629166666666667,0.263641718969317,0.437668338664977,0.2110269969749,0.144170169005895
2010-2015,5219,0.679920477137177,0.544731610337972,0.228360761658622,0.305287327376087,0.247338714159871,0.223576780474536
2010-2015,5220,1.02841677943166,0.554127198917456,0.250273467888057,0.626479657511607,0.26860459872041,0.567168686632285
2010-2015,5231,0.749445676274945,0.445676274944568,0.143156114920352,0.294673660809936,0.207803162751602,0.173870423655064
2010-2015,5232,0.507772020725389,0.56580310880829,0.150982351047924,0.439794928795643,0.136468005968314,0.289991772305507
2010-2015,5233,0.482940622054665,0.497643732327992,0.198544532392582,0.236938524989808,0.250075889490974,0.198523043594712
2010-2015,5234,0.804409779511025,0.500224988750562,0.329371043239571,0.500324603081054,0.490695717991656,0.606044636277516
2010-2015,5239,0.986878627302549,0.478257212549416,0.279822874500852,0.364107752890687,0.423875989256028,0.282709794030811
2010-2015,5259,88,,,0.638750505767938,,1.14529190949802
2010-2015,5260,0.910041841004184,0.437238493723849,0.362342227028803,0.528393144678359,0.73137024085153,0.50740417258663
2010-2015,5510,0.701438225610813,0.3626754461965,0.145581712469997,0.4308144090966,0.299418606641508,0.718378258045374
2010-2015,5520,1.45313553607552,0.548662620813666,0.235500843471684,0.480029916584,0.253402786025296,0.308014784767569
2010-2015,6010,0.653846153846154,0.5,0.755549839617802,0.0955932607922391,3.09081343385703,0.0373048944286141
2010-2015,6020,1.22614107883817,0.418650360340686,0.238053690994118,0.420717794622953,0.433846889615407,0.36608003369313
2010-2015,6110,0.433911882510013,0.514018691588785,0.137527638315903,0.281700327292817,0.150759765237584,0.278747064136528
2010-2015,6120,0.789915966386555,0.46358543417367,0.152629148976291,0.33149371191887,0.208417768861864,0.343769586268312
2010-2015,6200,0.125,0.5625,0.945449939950971,0.0011745642043093,13.4802776135219,0.00117594542771492
2010-2015,6301,0.99438202247191,0.334269662921348,0.326638470759356,0.380545022833624,0.966096297710242,0.466815553309017
2010-2015,6302,1.43373493975904,0.307228915662651,0.0228911302455117,0.251693128176977,0.0528265130661878,0.276994240728857
2010-2015,6303,1205,1,1,0.506211733717765,,0.565751924968826
2010-2015,6304,1.58637362637363,0.460659340659341,0.145705685826291,0.413796320647305,0.199688136262327,0.250357826377365
2010-2015,6309,1.00620242458416,0.383140682266704,0.230086420563862,0.356018441327222,0.481145988405515,0.268132577824775
2010-2015,6410,1.31746031746032,0.457142857142857,0.847183635023064,0.369802875835957,6.58326460481983,0.282797630426076
2010-2015,6420,1.20689655172414,0.635318704284222,0.353331886097152,0.557498220325046,0.313634068795296,0.315242180029625
2010-2015,6511,0.181818181818182,1,1,0.922610375186567,,29.8040718446029
2010-2015,6519,0.242451154529307,0.165186500888099,0.712311855036666,0.22213491983454,12.5130481547456,0.92365676699747
2010-2015,6591,0.40625,0.59375,0.315199718767852,0.403050655667394,0.31492826650816,1.09068187203339
2010-2015,6592,0.516823687752355,0.60699865410498,0.334809214097987,0.553638976684885,0.325879833846965,0.952864581530797
2010-2015,6599,0.833333333333333,0.275,0.0616169666710024,0.226148507766858,0.173111325061125,0.149041179242631
2010-2015,6601,1.45945945945946,0.540540540540541,0.143082544537535,0.0551089431632163,0.141927512482831,0.0205210786632786
2010-2015,6603,0.396551724137931,0.53448275862069,0.803481492256204,0.562289974963681,3.56102063379031,1.22876460209757
2010-2015,6711,0.0612244897959184,0.326530612244898,0.0826694513414173,0.2545587162655,0.185871650781722,0.227658186562296
2010-2015,6719,3,0.472361809045226,0.176767683433312,0.620522185697243,0.239851205347519,0.334161508366949
2010-2015,6720,2.63380281690141,0.394366197183099,0.205086140518457,0.562091896517945,0.396211126576181,0.253971193526044
2010-2015,7010,1.15816326530612,0.530612244897959,0.306707653987493,0.83361331903292,0.391347619596733,1.14768729167459
2010-2015,7020,1.32,0.72,0.733139644365534,0.947055582403984,1.06838597670251,1.62615750528541
2010-2015,7110,0.961492537313433,0.362985074626866,0.169522373695188,0.313909642791265,0.358228329848008,0.416198237516735
2010-2015,7120,1.14691943127962,0.579778830963665,0.16034817963519,0.550275448390974,0.138414112510895,0.423591278196331
2010-2015,7211,1.4094387755102,0.496173469387755,0.345860142402126,0.622266490984782,0.536880213094843,0.548626071953654
2010-2015,7221,0.0595667870036101,0.425992779783394,0.125543601390972,0.990452480259701,0.193451249827084,9.43084036674004
2010-2015,7229,30,0.7,0.138632053105737,0.549932823650974,0.0689760250071266,0.712769479729754
2010-2015,7230,1.55056179775281,0.651685393258427,0.420218625540208,0.708241411600952,0.3873867290266,0.96747838464965
2010-2015,7310,2.75409836065574,0.540983606557377,0.0905209126510203,0.292695038480738,0.0844501252681798,0.11207552220699
2010-2015,7320,1.3302852962692,0.46525237746891,0.250706392227485,0.461412703509252,0.384568440323393,0.287375653088208
2010-2015,7330,3.42105263157895,0.508771929824562,0.339328966087856,0.634621982060854,0.495901818666397,0.400821120699766
2010-2015,7350,2.6264367816092,0.505747126436782,0.425972392398133,0.672995090101258,0.725211115543667,0.972736412936585
2010-2015,7390,12.6375,0.3875,0.0102079975907309,0.354793203988506,0.0163016289876833,0.176770001083347
2010-2015,7411,1.66573816155989,0.405988857938719,0.427033533649744,0.452764470370802,1.09046881837367,0.303690630614243
2010-2015,7412,1.22,0.362222222222222,0.306660544143,0.433301886398131,0.778764738533544,0.434531297487107
2010-2015,7413,0.515815085158151,0.518248175182482,0.13471986774338,0.334205514938065,0.144730646694686,0.191788506256843
2010-2015,7414,1.11191489361702,0.495744680851064,0.306836496085682,0.506969527901105,0.450260398383876,0.323868358239858
2010-2015,7421,1.20395398190551,0.35340109460516,0.240245348861904,0.598595997641467,0.578560388090365,0.870210428970569
2010-2015,7422,2.06185567010309,0.293814432989691,0.334777721171311,0.971241409124248,1.20958244347847,20.1789004356618
2010-2015,7430,0.900524392181789,0.491657397107898,0.174679425619385,0.367457937368629,0.218833100775435,0.26488509365536
2010-2015,7491,0.735322425409047,0.510105871029836,0.209140298572593,0.493599198682974,0.253968696514133,0.306194894433705
2010-2015,7492,1.08333333333333,0.363387978142077,0.247795109281234,0.457179751535633,0.577113000565517,0.474750339082776
2010-2015,7493,1.63198757763975,0.406832298136646,0.132016052946561,0.480177467669507,0.221756890045909,0.373536366848596
2010-2015,7494,0.610810810810811,0.413513513513514,0.28284659697286,0.396150535370362,0.559380338516614,0.638624834678531
2010-2015,7495,1.92857142857143,0.404761904761905,0.517667012556438,0.502448744750283,1.57831837814001,0.261811196344635
2010-2015,7499,2.28175068386088,0.488081281750684,0.429383128313315,0.587779841277467,0.789240248333991,0.461539409417245
2010-2015,7523,0.666666666666667,,,1,,
2010-2015,8011,3.48091603053435,0.480916030534351,0.227990807695547,0.488576810761676,0.318759567497177,0.199026633358067
2010-2015,8012,0.934782608695652,0.347826086956522,0.0292688210202722,0.219973015376772,0.0565337145868646,0.104932811222905
2010-2015,8021,2.06122448979592,0.346938775510204,0.168348068134526,0.300944298032239,0.381037389624753,0.136396410496426
2010-2015,8022,0.907433380084152,0.538569424964937,0.395790312799013,0.488753509441064,0.561231644088605,0.344279520446003
2010-2015,8030,1.37037037037037,0.518518518518519,0.0794475004750358,0.425636911563684,0.0801395673257119,0.220314825213359
2010-2015,8090,4.30530401034929,0.531694695989651,0.203959289299268,0.527883473509016,0.225670587682775,0.244589001550875
2010-2015,8511,0.701612903225807,0.338709677419355,0.190259131135158,0.224489462111872,0.458737255247561,0.262854910401703
2010-2015,8512,1,,,,,
2010-2015,8513,1.10684474123539,0.358931552587646,0.189857414324538,0.475367519786304,0.418561100918195,0.548031061586691
2010-2015,8519,1.5974025974026,0.558441558441558,0.591959277808862,0.354078132950448,1.14709341214902,0.22729201763164
2010-2015,8520,2,0.285714285714286,0.0104938434360746,0.439397228427178,0.026512830078073,0.279926517560483
2010-2015,8531,2.09090909090909,0.454545454545455,0.0103340034564244,0.0513156872968506,0.0125302922309337,0.0152867073475006
2010-2015,8532,0.307692307692308,0.538461538461538,0.0522485538346707,0.126507796410709,0.0472533963378618,0.14482990906029
2010-2015,9011,2.34131736526946,0.425149700598802,0.266362478856831,0.68027545175874,0.490912846887812,0.712858537502469
2010-2015,9012,2.76923076923077,0.230769230769231,0.0101551356117422,0.136485218855421,0.0341977346723529,0.0351239484219784
2010-2015,9013,2.23456790123457,0.518518518518519,0.867381087701518,0.263914677340505,6.07323104799779,0.247609226661161
2010-2015,9014,1.78365384615385,0.533653846153846,0.228814082857992,0.734246441198325,0.259282028547716,1.02770374231775
2010-2015,9020,2.5,0.666666666666667,0.720435428005938,0.0834017673837365,1.28849557522124,0.0242641437774196
2010-2015,9031,5.6,0.4,0.0358078602620087,0.953223239156387,0.0557065217391304,2.18337181746369
2010-2015,9032,1.16666666666667,0.166666666666667,0.000140114894213255,0.603433717984802,0.00070067264573991,0.652134239075332
2010-2015,9033,0.125,0.333333333333333,0.0373967024007373,0.00058917980990858,0.0776990947236622,0.000982545245668703
2010-2015,9041,3.05691056910569,0.487804878048781,0.0357920152156211,0.460370261601014,0.0389766695250987,0.188322249941123
2010-2015,9049,2.47181628392484,0.555323590814196,0.124199489366243,0.151285893786334,0.113556652868059,0.0409500292701693
2010-2015,9131,1,,,0.486902927580894,,0.474474474474475
2010-2015,9132,1,,,1,,
2010-2015,9199,0.333333333333333,0.666666666666667,0.520664227413453,0.897395491354782,0.543110129882331,0.971795601061813
2010-2015,9200,1.21884498480243,0.361702127659575,0.0517994759006047,0.248223153523818,0.0964045447152846,0.159738903902606
2010-2015,9301,1.3953488372093,0.449612403100775,0.295255682074714,0.374948951602451,0.512857884182945,0.293269448645716
2010-2015,9302,1.5191637630662,0.637630662020906,0.503240688856513,0.745171142760129,0.575720881331562,0.529844003479712
2010-2015,9303,2.43333333333333,0.333333333333333,0.069969058758464,0.400011404923669,0.150466088074574,0.200922789691405
